theta1,theta2,theta3,theta4,pulsos1,pulsos2,pulsos3,pulsos4,velocidad1,velocidad2,velocidad3,velocidad4
2.559715550631836e-09,0.7000285387039185,-0.7000747323036194,-0.5599910020828247,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,2.014840414785833e-11,0.02447628290753227,-0.014157895062041922,-0.01589891595759499
2.559715550631836e-09,0.700068473815918,-0.7000967860221863,-0.5600152015686035,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.0002106817086280273,0.006729127212708134,-0.0045216548656093584,-0.004809406383764211
2.559715550631836e-09,0.7000723481178284,-0.700097918510437,-0.5600165724754333,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.0006441872800942533,0.00925703336892152,-0.007553659099978804,-0.007544964318886102
2.559715550631836e-09,0.7000723481178284,-0.700097918510437,-0.5600165724754333,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.0011211897863039157,0.011737667009166002,-0.010762063820835497,-0.010391740939411476
2.559715550631836e-09,0.7000723481178284,-0.700097918510437,-0.5600165724754333,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.0016459613258813864,0.01783129443661585,-0.016278300178316236,-0.01573723643943556
2.559715550631836e-09,0.7001027464866638,-0.700123131275177,-0.5600431561470032,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.002235038129194914,0.020280939701319507,-0.019597650543990024,-0.01865377172804965
2.559715550631836e-09,0.7001389265060425,-0.7001544237136841,-0.5600765347480774,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.0029111655233099165,0.022660287068080386,-0.023032811638772122,-0.021633711757293107
2.559715550631836e-09,0.7001791000366211,-0.7001885175704956,-0.5601154565811157,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.003637349047709386,0.027708696876985607,-0.02795509267606281,-0.026308023594719118
2.559715550631836e-09,0.7002281546592712,-0.7002274990081787,-0.5601622462272644,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.004445279557171083,0.030244954074459544,-0.03179645928740991,-0.029609921462533117
2.559715550631836e-09,0.700282871723175,-0.7003561854362488,-0.5602156519889832,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.005313380970932278,0.0328043930852825,-0.03582334527581176,-0.03304513513800893
2.559715550631836e-09,0.7003419399261475,-0.7003543972969055,-0.5603723526000977,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.006524402045991838,0.022017912086344786,-0.05766115447784297,-0.04560157273840218
2.559715550631836e-09,0.7003833651542664,-0.7004517316818237,-0.5603542327880859,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.007542499990225594,0.024889757177008746,-0.06288536632509617,-0.049945874127610534
2.559715550631836e-09,0.7004274129867554,-0.7005548477172852,-0.5604439377784729,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.00866249058335167,0.027729843674497243,-0.0674707162597668,-0.05384075009949556
2.559715550631836e-09,0.700476884841919,-0.7006567120552063,-0.5605410933494568,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.009819945466590093,0.03262991810493867,-0.07217850654968663,-0.05832954048608764
2.559715550631836e-09,0.7005351781845093,-0.7007542848587036,-0.5606463551521301,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.01109412615665237,0.035793445165389376,-0.07739409335994836,-0.0627443013516314
2.559715550631836e-09,0.7005998492240906,-0.7008465528488159,-0.5607607960700989,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.012499026912639386,0.03906582013019845,-0.08289548850645607,-0.06738587639071278
-2.0383044102345593e-05,0.7006704807281494,-0.7009322643280029,-0.5608833432197571,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.013988562899416305,0.042519841621252066,-0.0887837801833434,-0.07234281235580367
-4.557473585009575e-05,0.7007473111152649,-0.7010113000869751,-0.5609465837478638,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.023619425238729765,0.04262937556973747,-0.07396558643372819,-0.06204693866520499
-8.67971102707088e-05,0.7008247971534729,-0.7010487914085388,-0.5611284971237183,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.025407025056315695,0.04645436700667967,-0.08038331946207149,-0.0674694956048288
-0.00013270236377138644,0.700908362865448,-0.7010768055915833,-0.5612505674362183,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.02721200507351659,0.05074007937523171,-0.08795136303644323,-0.07380560819733407
-0.0001818932796595618,0.7009991407394409,-0.7011020183563232,-0.5613837838172913,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.029105144058864114,0.055278397512298696,-0.09591680917190282,-0.08048277965336054
-0.00023450043227057904,0.7010989189147949,-0.7011274695396423,-0.5615286231040955,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.03113768138922285,0.06007221768510696,-0.10437055400178563,-0.0875652247153235
-0.00029077345971018076,0.7012065649032593,-0.7011538743972778,-0.5616865158081055,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.03297685855264385,0.059862547851030214,-0.10737847440850973,-0.08961875794898858
-0.00035046215634793043,0.7013152241706848,-0.7014307379722595,-0.5618503093719482,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.035259621406186395,0.06507196277953582,-0.11667654818515251,-0.09738070255367196
-0.00041424069786444306,0.7014321684837341,-0.7015515565872192,-0.5620772242546082,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.0434702830557847,0.04772632668576777,-0.12825632906953974,-0.10117426744188118
-0.0004918843624182045,0.701521635055542,-0.7017913460731506,-0.5622071623802185,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.046052038813488565,0.05356773318067027,-0.13914347689113188,-0.11019898760103139
-0.0005752387805841863,0.7016173005104065,-0.7020465731620789,-0.5624058842658997,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.04879879439898025,0.05821342076747515,-0.14650849395316803,-0.11647778356399177
-0.0006635375320911407,0.7017227411270142,-0.7023011445999146,-0.5626168251037598,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.051585111624797626,0.06563089657823704,-0.15700175340074804,-0.12562248559210235
-0.0007569023291580379,0.7018406391143799,-0.702552318572998,-0.5627483129501343,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.05631092425426944,0.06936301222561576,-0.14278017766788756,-0.11662813548577236
-0.0008585118339397013,0.7019656896591187,-0.7027535438537598,-0.5630568861961365,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.059430915556731224,0.07608514029555229,-0.15456266669133767,-0.12651254406722176
-0.0009660973446443677,0.7021018862724304,-0.7030991315841675,-0.5632849931716919,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.06249870800602892,0.08172690405139166,-0.1638624911156347,-0.1343817656278142
-0.0010792664252221584,0.7022488713264465,-0.7033348679542542,-0.5635281801223755,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.06601856583715437,0.07094408899748404,-0.16776379218098145,-0.13443889326032993
-0.0011987772304564714,0.702379584312439,-0.7036479711532593,-0.5637732148170471,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.06963821661473876,0.08018712202272905,-0.18160323812288262,-0.14636571215891264
-0.0013248517643660307,0.7025238871574402,-0.7039772868156433,-0.5640376210212708,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.07336843190921774,0.08871552533502308,-0.1969324352532166,-0.15915434844373244
-0.0014576960820704699,0.7026832699775696,-0.7043148279190063,-0.564257800579071,-0.013770200312137604,0.8480972051620483,-1.1764978170394897,-0.9242257475852966,-0.07915881630694463,0.09393883020848058,-0.19056846376920936,-0.15600503640983154
